,pl_name,hostname,pl_type,sy_snum,sy_pnum,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,st_spectype,st_teff,st_rad,st_mass,st_met,companion_type,pl_sus_data,discoverymethod,pl_refname
777,Kepler99 b,Kepler99,SE,2,1,4.603578042,0.0506922391,1.812,0.16165609,3.81256654,0.0119738,0.0,0.1,-0.1,,,,0.82,,1.0,1.0,Transit,<a refstr=WEISS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..270....8W/abstract target=ref>Weiss et al. 2024</a>
778,XO2S b,XO2S,CS,2,3,18.157,0.1344,,,82.315,0.259,0.18,0.035,-0.035,,5399.0,1.02,0.982,0.39,1.0,0.0,Radial Velocity,0
779,XO2S c,XO2S,WJ,2,3,120.8,0.4756,,,435.409,1.37,0.1528,0.0094,-0.0098,,5399.0,1.02,0.982,0.39,5.0,0.0,Radial Velocity,0
780,WASP8 b,WASP8,HJ,2,2,8.158724,0.08039530699544996,,,711.9392,2.24,0.3044,0.0039,-0.004,,,,1.04,0.17,1.0,0.0,Transit,0
781,WASP8 c,WASP8,CJ,2,2,4323.0,5.28,,,3003.37,9.45,0.0,0.0,0.0,,,,1.04,0.17,7.0,0.0,Radial Velocity,0
782,WASP41 b,WASP41,HJ,1,2,3.052404,0.04,13.22662,1.18,298.7602,0.94,0.026,0.1,-0.1,,5545.0,0.87,0.93,0.06,1.0,1.0,Transit,0
783,WASP41 c,WASP41,CJ,1,2,421.0,1.07,,,1010.6994,3.18,0.294,0.024,-0.024,,5545.0,0.87,0.93,0.06,7.0,0.0,Radial Velocity,0
784,KELT6 b,KELT6,HS,1,2,7.8455821,0.08,13.22662,1.18,141.0,0.442,0.029,0.016,-0.013,,6272.0,1.529,1.126,-0.27,1.0,0.0,Transit,0
785,KELT6 c,KELT6,CJ,1,2,1276.0,2.39,,,1179.1493,3.71,0.21,0.039,-0.036,,6272.0,1.529,1.126,-0.27,3.0,0.0,Radial Velocity,0
786,HD11343 c,HIP8541,WJ,2,2,228.53731,0.923,,,255.53403923,0.804,0.169,0.142,-0.102,,,,2.009,,1.0,0.0,Radial Velocity,0
787,HIP8541 b,HIP8541,CJ,2,2,1560.2,2.8,,,1748.065,5.5,0.16,0.06,-0.06,K2 III/IV,4670.0,7.83,1.17,-0.15,11.0,0.0,Radial Velocity,0
788,HIP67851 b,HIP67851,WJ,1,2,89.06,0.426,,,429.05,1.35,0.17,0.04,-0.04,K0 III,4805.0,5.87,1.3,-0.03,1.0,0.0,Radial Velocity,0
789,HIP67851 c,HIP67851,CJ,1,2,1626.0,2.96,,,1233.13,3.88,0.2,0.05,-0.05,K0 III,4805.0,5.87,1.3,-0.03,11.0,0.0,Radial Velocity,0
790,HD73526 b,HD73526,WJ,1,2,188.9,0.65,,,715.09,2.25,0.29,0.03,-0.03,,,,1.014,,1.0,0.0,Radial Velocity,1
791,HD73526 c,HD73526,CJ,1,2,379.1,1.03,,,715.09,2.25,0.28,0.05,-0.05,,,,1.014,,11.0,0.0,Radial Velocity,0
792,HD4203 b,HD4203,CJ,1,2,437.05,1.1735,,,578.43,1.82,0.52,0.02,-0.02,,5582.0,1.49795,0.99,0.34,1.0,0.0,Radial Velocity,0
793,HD4203 c,HD4203,CJ,1,2,6700.0,6.95,,,689.66,2.17,0.24,0.13,-0.13,,5582.0,1.49795,0.99,0.34,13.0,0.0,Radial Velocity,0
794,HD33844 b,HD33844,CJ,1,2,551.4,1.6,,,622.9468,1.96,0.15,0.07,-0.07,K0 III,4861.0,5.29,1.78,0.27,1.0,0.0,Radial Velocity,0
795,HD33844 c,HD33844,CJ,1,2,916.0,2.24,,,556.2025,1.75,0.13,0.1,-0.1,K0 III,4861.0,5.29,1.78,0.27,13.0,0.0,Radial Velocity,0
796,HD30177 b,HD30177,CJ,1,2,2524.4,3.58,,,2568.0664,8.08,0.184,0.012,-0.012,,5580.0,,0.988,0.33,1.0,0.0,Radial Velocity,0
797,HD30177 c,HD30177,CJ,1,2,11613.0,9.89,,,2415.508,7.6,0.22,0.14,-0.14,,5580.0,,0.988,0.33,13.0,0.0,Radial Velocity,0
798,HD27894 b,HD27894,WJ,1,3,18.02,0.125,,,211.35695,0.665,0.047,0.012,-0.008,K2 V,,,0.8,0.3,1.0,0.0,Radial Velocity,0
799,HD27894 c,HD27894,CS,1,3,36.07,0.198,,,51.48846,0.162,0.015,0.02,-0.002,K2 V,,,0.8,0.3,1.0,0.0,Radial Velocity,0
800,HD27894 d,HD27894,CJ,1,3,5174.0,5.448,,,1721.04945,5.415,0.389,0.087,-0.03,K2 V,,,0.8,0.3,55.0,0.0,Radial Velocity,0
801,HD219828 b,HD219828,HS,1,2,3.834887,0.045,,,21.0,0.06607306,0.059,0.036,-0.036,G0 IV,5891.0,1.69,1.23,0.19,1.0,0.0,Radial Velocity,0
802,HD219828 c,HD219828,CJ,1,2,4791.0,5.96,,,4799.233,15.1,0.8115,0.0032,-0.0032,G0 IV,5891.0,1.69,1.23,0.19,3.0,0.0,Radial Velocity,0
803,HD204313 b,HD204313,CJ,1,3,2024.1,3.167,,,1360.0,4.28,0.0946,0.0032,-0.0032,G5 V,5776.0,,1.02,0.18,2.0,0.0,Radial Velocity,0
804,HD204313 c,HD204313,SE,1,3,34.905,0.2099,,,17.6,0.0553,0.155,0.071,-0.071,G5 V,5776.0,,1.02,0.18,1.0,0.0,Radial Velocity,0
805,HD204313 e,HD204313,CJ,1,3,7325.64666,7.457,,,4868.17771002,15.317,0.253,0.071,-0.065,,,,1.03,,26.0,0.0,Radial Velocity,0
806,HD181433 b,HD181433,SE,1,3,9.3743,0.08,,,7.5,0.024,0.396,0.062,-0.062,K3 IV,4962.0,,0.78,0.33,1.0,0.0,Radial Velocity,0
807,HD181433 c,HD181433,CJ,1,3,962.0,1.76,,,203.0,0.64,0.28,0.02,-0.02,K3 IV,4962.0,,0.78,0.33,2.0,0.0,Radial Velocity,0
808,HD181433 d,HD181433,CJ,1,3,2172.0,3.0,,,171.0,0.54,0.48,0.05,-0.05,K3 IV,4962.0,,0.78,0.33,26.0,0.0,Radial Velocity,0
809,HD177830 b,HD177830,CJ,2,2,410.1,1.227,,,486.3,1.53,0.096,0.048,-0.048,,4923.79,3.30878,,0.3943,65.0,0.0,Radial Velocity,0
810,HD177830 b,HD177830,CJ,2,2,406.6,1.2218,,,473.547,1.49,0.009,0.004,-0.004,,4949.0,2.62,1.47,0.545,5.0,0.0,Radial Velocity,0
811,HD177830 c,HD177830,CS,2,2,110.9,0.5137,,,47.6725,0.15,0.3,0.1,-0.1,,4949.0,2.62,1.47,0.545,1.0,0.0,Radial Velocity,0
812,HD155358 b,HD155358,WJ,1,2,194.3,0.64,,,270.0,0.85,0.17,0.03,-0.03,G0,5900.0,,0.92,-0.51,1.0,0.0,Radial Velocity,0
813,HD155358 c,HD155358,CJ,1,2,391.9,1.02,,,261.0,0.82,0.16,0.1,-0.1,G0,5900.0,,0.92,-0.51,11.0,0.0,Radial Velocity,0
814,HD154857 b,HD154857,CJ,1,2,408.6,1.291,,,711.91,2.24,0.46,0.02,-0.02,G5 V,5605.0,1.76,1.718,-0.2,1.0,0.0,Radial Velocity,0
815,HD154857 c,HD154857,CJ,1,2,3452.0,5.36,,,819.97,2.58,0.06,0.05,-0.05,G5 V,5605.0,1.76,1.718,-0.2,13.0,0.0,Radial Velocity,0
816,HD142A d,HD142,CS,2,3,108.45299,0.474,,,82.63538582,0.26,0.13,0.103,-0.085,,,,1.21,,1.0,0.0,Radial Velocity,0
817,HD142 c,HD142,CJ,2,3,6005.0,6.8,,,1684.4,5.3,0.21,0.07,-0.07,,6245.0,1.47,1.232,0.09,5.0,0.0,Radial Velocity,0
818,HD142 c,HD142,CJ,2,3,10159.64279,9.811,,,3464.64746471,10.901,0.277,0.026,-0.027,,,,1.21,,65.0,0.0,Radial Velocity,0
819,HD134987 b,HD134987,WJ,1,2,258.19,0.81,,,505.0,1.59,0.233,0.002,-0.002,G5 V,5585.0,1.25,1.1,0.28,1.0,0.0,Radial Velocity,0
820,HD134987 c,HD134987,CJ,1,2,5000.0,5.8,,,260.0,0.82,0.12,0.02,-0.02,G5 V,5585.0,1.25,1.1,0.28,11.0,0.0,Radial Velocity,0
821,HD12661 b,HD12661,WJ,1,2,262.709,0.8079,,,691.569,2.176,0.3768,0.0077,-0.0077,,5748.0,1.11,1.02,0.36,1.0,0.0,Radial Velocity,0
822,HD12661 c,HD12661,CJ,1,2,1708.0,2.8145,,,575.884,1.812,0.031,0.022,-0.022,,5748.0,1.11,1.02,0.36,11.0,0.0,Radial Velocity,0
823,HD125612 b,HD125612,CJ,2,3,557.04,1.372,,,985.273,3.1,0.4553,0.0055,-0.0055,G3 V,5841.0,1.05,1.11,0.22,2.0,0.0,Radial Velocity,0
824,HD125612 c,HD125612,SE,2,3,4.15514,0.0524,,,17.48065,0.055,0.049,0.038,-0.038,G3 V,5841.0,1.05,1.11,0.22,1.0,0.0,Radial Velocity,0
825,HD125612 d,HD125612,CJ,2,3,2835.0,4.06,,,2313.8024,7.28,0.1172,0.0056,-0.0056,G3 V,5841.0,1.05,1.11,0.22,26.0,0.0,Radial Velocity,0
826,HD116029 b,HD116029,CJ,2,2,670.0,1.78,,,667.4,2.1,0.054,0.1,-0.1,,4951.0,4.6,1.58,0.18,1.0,0.0,Radial Velocity,0
827,HD116029 c,HD116029,CJ,2,2,907.0,2.01756171748826,,,403.6441,1.27,0.038,0.127,-0.075,,,,1.33,,13.0,0.0,Radial Velocity,0
828,HD113337 b,HD113337,WJ,3,2,324.0,0.92,,,899.42,2.83,0.46,0.04,-0.04,F6 V,6576.6,1.5,1.4,0.07,1.0,0.0,Radial Velocity,0
829,HD113337 b,HD113337,NA,3,2,,,,,985.273,3.1,,0.1,-0.1,,6774.0,1.5,,0.07,1.0,1.0,Radial Velocity,0
830,HD111232 b,HD111232,CJ,1,2,1143.0,1.97,,,2161.15,6.8,0.2,0.01,-0.01,G5 V,5494.0,,0.78,-0.36,1.0,0.0,Radial Velocity,0
831,HD111232 c,HD111232,CJ,1,2,26472.44623,17.25,,,5740.93451564,18.063,0.558,0.027,-0.028,,,,0.96,,13.0,0.0,Radial Velocity,0
832,HD108874 b,HD108874,CJ,1,2,395.8,1.038,,,409.98,1.29,0.082,0.021,-0.021,G5,5551.0,,0.95,0.19,1.0,0.0,Radial Velocity,0
833,HD108874 c,HD108874,CJ,1,2,1624.0,2.659,,,314.64,0.99,0.239,0.031,-0.031,G5,5551.0,,0.95,0.19,13.0,0.0,Radial Velocity,0
834,HD102329 b,HD102329,CJ,1,2,778.1,2.03,,,1875.1,5.9,0.211,0.042,-0.042,,4830.0,6.3,1.95,0.3,1.0,0.0,Radial Velocity,0
835,HD102329 c,HD102329,CJ,1,2,1123.0,2.3087259192362253,,,483.1016,1.52,0.209,0.231,-0.202,,,,1.3,,13.0,0.0,Radial Velocity,0
836,XO5 b,XO5,HJ,1,1,4.18776,0.04872,,,331.81452,1.044,0.0,0.1,-0.1,G8 V,5470.0,1.08,0.88,0.05,1.0,1.0,Transit,0
837,WASP74 b,WASP74,HJ,1,1,2.13775,0.037,17.48604,1.56,301.9385,0.95,0.0,0.1,-0.1,F9,5970.0,1.64,1.48,0.39,1.0,1.0,Transit,0
838,WASP73 b,WASP73,HJ,1,1,4.08722,0.05512,13.002,1.16,597.5,1.88,0.0,0.1,-0.1,F9,6036.0,2.07,1.34,0.14,1.0,1.0,Transit,0
839,WASP68 b,WASP68,HJ,2,1,5.084298,0.06206,13.9,1.24,301.93,0.95,0.0,0.1,-0.1,G0,5911.0,1.69,1.24,0.22,1.0,1.0,Transit,0
840,WASP66 b,WASP66,HJ,1,1,4.086052,0.0546,15.581,1.39,737.335,2.32,0.11,0.1,-0.1,,6580.0,1.75,1.3,,1.0,1.0,Transit,0
841,WASP62 b,WASP62,HJ,1,1,4.411953,0.0567,15.581,1.39,181.155,0.57,0.21,0.1,-0.1,,6280.0,1.28,1.25,,1.0,1.0,Transit,0
842,WASP60 b,WASP60,HJ,1,1,4.3050011,0.0531,9.64,0.86,163.358,0.514,0.0,0.1,-0.1,G1 V,5900.0,1.14,1.078,-0.04,1.0,1.0,Transit,0
843,WASP54 b,WASP54,HJ,2,1,3.6936411,0.04987,18.528,1.653,202.131,0.636,0.067,0.033,-0.025,F9,6100.0,1.828,1.213,-0.27,1.0,0.0,Transit,0
844,WASP42 b,WASP42,HJ,1,1,4.9816872,0.0548,12.106,1.08,158.908,0.5,0.06,0.013,-0.013,,5200.0,0.863,0.884,,1.0,0.0,Transit,0
845,WASP22 b,WASP22,HJ,1,1,3.53269,0.0468,12.55408,1.12,177.9848,0.56,0.023,0.012,-0.012,G1 V,6000.0,1.13,1.1,-0.05,1.0,0.0,Transit,0
846,WASP106 b,WASP106,HJ,1,1,9.289715,0.0917,12.162,1.085,611.797,1.925,0.0,0.1,-0.1,F9,6055.0,1.393,1.192,-0.09,1.0,1.0,Transit,0
847,HD17156 b,HD17156,WJ,1,1,21.2167,0.1607,,,1004.3428,3.16,0.6753,0.0048,-0.0048,G5,5969.0,1.47,1.23,0.22,1.0,0.0,Radial Velocity,0
848,HD167042 b,HD167042,CJ,1,1,417.67,1.22,,,444.00628458,1.397,0.01,0.033,-0.004,K1 IV,4919.0,4.63,1.39,-0.01,1.0,0.0,Radial Velocity,0
849,HD110014 b,HD110014,CJ,1,1,936.4,2.5,,,4344.7361,13.67,0.06,0.09,-0.09,,,,2.09,0.14,1.0,0.0,Radial Velocity,0
850,WASP88 b,WASP88,HJ,1,1,4.954,0.06431,19.055,1.7,177.98,0.56,0.0,0.1,-0.1,F6,6431.0,2.08,1.45,-0.08,1.0,1.0,Transit,0
851,WASP69 b,WASP69,HS,1,1,3.8681382,0.04525,9.113,1.057,82.632,0.26,0.0,0.1,-0.1,K5,4715.0,0.813,0.826,0.144,1.0,1.0,Transit,0
852,WASP63 b,WASP63,HS,1,1,4.37809,0.0574,16.029,1.43,120.77,0.38,0.22,0.1,-0.1,,5570.0,1.88,1.32,,1.0,1.0,Transit,0
853,WASP6 b,WASP6,HJ,1,1,3.361006,0.0421,13.72,1.224,160.0,0.503,0.054,0.018,-0.015,,5450.0,0.87,0.88,,1.0,0.0,Transit,0
854,WASP49 b,WASP49,HS,2,1,2.7817387,0.0379,12.498,1.115,120.135,0.378,0.0,0.1,-0.1,,5600.0,0.976,0.938,,1.0,1.0,Transit,0
855,WASP156 b,WASP156,HS,1,1,3.836169,0.0453,5.71659,0.51,40.68224,0.128,0.007,0.1,-0.1,K3,4910.0,0.76,0.842,0.24,1.0,1.0,Transit,0
856,WASP148 b,WASP148,HS,1,2,8.80381,0.0845,8.092898,0.722,92.48853,0.291,0.22,0.063,-0.063,G,5460.0,1.03,1.0,0.11,1.0,0.0,Transit,0
857,WASP148 c,WASP148,CS,1,2,34.516,0.2101,,,127.132,0.4,0.359,0.086,-0.086,G,5460.0,1.03,1.0,0.11,1.0,0.0,Radial Velocity,0
858,WASP131 b,WASP131,HS,1,1,5.322023,0.0607,13.67498,1.22,85.8141,0.27,0.0,0.1,-0.1,G0,6030.0,1.53,1.06,-0.18,1.0,1.0,Transit,0
859,WASP131 b,WASP131,HJ,1,1,5.32205050955,,17.10380871,1.52590224,,,,0.1,-0.1,,6030.0,1.95757,,,1.0,1.0,Transit,0
860,WASP117 b,WASP117,HS,1,1,10.02165,0.09464,11.444389,1.021,87.752863,0.2761,0.3,0.026,-0.026,,6040.0,1.17,1.126,-0.11,1.0,0.0,Transit,0
861,WASP117 b,WASP117,HS,1,1,10.02165,0.09459,11.444,1.021,87.5585,0.2755,0.302,0.023,-0.023,F9,6038.0,1.17,1.129,-0.11,1.0,0.0,Transit,0
862,HD332231 b,HD332231,CS,1,1,18.71204,0.1436,9.718203,0.867,77.55052,0.244,0.032,0.03,-0.022,F8,6089.0,1.277,1.127,0.036,1.0,0.0,Transit,0
863,HD183579 b,HD183579,SE,1,1,17.471275,0.13,3.53,0.31492605,11.2,0.03523914,0.0,0.1,-0.1,G2 V,5706.0,0.974,1.034,-0.07,1.0,1.0,Transit,0
864,HD10180 c,HD10180,SE,1,6,5.75979,0.0641,,,13.1,0.04122,0.045,0.026,-0.026,G1 V,5911.0,,1.06,0.08,1.0,0.0,Radial Velocity,0
865,HD10180 d,HD10180,SE,1,6,16.3579,0.1286,,,11.75,0.03697,0.088,0.041,-0.041,G1 V,5911.0,,1.06,0.08,1.0,0.0,Radial Velocity,0
866,HD10180 e,HD10180,CS,1,6,49.745,0.2699,,,25.1,0.079,0.026,0.036,-0.036,G1 V,5911.0,,1.06,0.08,1.0,0.0,Radial Velocity,0
867,HD10180 f,HD10180,CS,1,6,122.76,0.4929,,,23.9,0.0752,0.135,0.046,-0.046,G1 V,5911.0,,1.06,0.08,1.0,0.0,Radial Velocity,0
868,HD10180 g,HD10180,CS,1,6,601.2,1.422,,,21.4,0.0673,0.19,0.14,-0.14,G1 V,5911.0,,1.06,0.08,1.0,0.0,Radial Velocity,0
869,HD10180 h,HD10180,CS,1,6,2222.0,3.4,,,64.4,0.203,0.08,0.07,-0.07,G1 V,5911.0,,1.06,0.08,1.0,0.0,Radial Velocity,0
870,HD125595 b,HD125595,SE,1,1,9.6737,0.0809,,,13.134,0.041,0.0,0.1,-0.1,K4 V,4908.0,,0.756,0.02,1.0,1.0,Radial Velocity,0
871,HD136352 b,HD136352,SE,1,3,11.57779,0.0969,1.482,0.13221518,4.62,0.01453607,0.079,0.068,-0.053,,5850.0,1.012,0.906,-0.25,1.0,0.0,Radial Velocity,0
872,HD136352 c,HD136352,SE,1,3,27.5909,0.1729,2.608,0.23267018,11.29,0.03552213,0.037,0.039,-0.026,,5850.0,1.012,0.906,-0.25,1.0,0.0,Radial Velocity,0
873,HD136352 d,HD136352,SE,1,3,107.63,0.4285,,,10.5,0.03303653,0.075,0.085,-0.053,,5850.0,1.012,0.906,-0.25,1.0,0.0,Radial Velocity,0
874,HD15337 b,HD15337,SE,1,2,4.75615,0.0522,1.64,0.146311,7.51,0.02362898,0.09,0.05,-0.05,K1 V,5125.0,0.856,0.9,0.15,1.0,0.0,Transit,0
875,HD15337 c,HD15337,SE,1,2,17.1784,0.1268,2.39,0.21322152,8.11,0.02551679,0.05,0.06,-0.04,K1 V,5125.0,0.856,0.9,0.15,1.0,0.0,Transit,0
876,HD190007 b,HD190007,SE,1,1,11.72,0.092,,,16.46,0.05178869,0.14,0.07,-0.07,,4610.0,0.79,0.77,0.16,1.0,0.0,Radial Velocity,0
877,HD207897 b,HD207897,SE,1,1,16.202159,0.1163,2.501,0.22312466,14.4,0.04530747,0.047,0.057,-0.033,K0 V,5070.0,0.779,0.8,-0.042,1.0,0.0,Transit,0
878,HD215497 b,HD215497,SE,1,2,3.93404,0.047,,,6.6,0.02,0.16,0.09,-0.09,K3 V,5113.0,,0.872,0.23,1.0,0.0,Radial Velocity,0
879,HD215497 c,HD215497,CS,1,2,567.94,1.282,,,104.3,0.33,0.49,0.04,-0.04,K3 V,5113.0,,0.872,0.23,1.0,0.0,Radial Velocity,0
880,HD4308 b,HD4308,SE,1,1,15.56,0.115,,,14.0475,0.0442,0.0,0.01,-0.01,,5685.0,,0.83,-0.31,1.0,0.0,Radial Velocity,0
881,HD77338 b,HD77338,SE,1,1,5.7361,0.0614,,,15.9,0.05,0.09,0.25,-0.09,,5370.0,0.88,0.93,,1.0,0.0,Radial Velocity,0
882,HD42813 b,HD42813,SE,1,3,13.63083,0.107,3.48,0.31046534,9.6,0.03020498,,0.1,-0.1,,5289.0,0.98,0.89,0.24,1.0,0.0,Transit,0
883,HIP29442 c,HD42813,SE,1,3,3.53796,0.0436,1.58,0.1409584,4.5,0.01415858,,0.1,-0.1,,5289.0,0.98,0.89,0.24,1.0,0.0,Radial Velocity,0
884,HIP29442 d,HD42813,SE,1,3,6.42975,0.0649,1.37,0.12222342,5.1,0.01604639,,0.1,-0.1,,5289.0,0.98,0.89,0.24,1.0,0.0,Radial Velocity,0
885,HIP9618 b,HIP9618,SE,1,2,20.772907,0.1438,3.9,0.34793529,10.0,0.03146352,0.22,0.25,-0.15,,5609.0,0.9662,1.022,,1.0,0.0,Transit,0
886,HIP9618 c,HIP9618,SE,1,2,52.563491,0.2669,3.343,0.298243,18.3,0.05757824,0.23,0.25,-0.16,,5609.0,0.9662,1.022,,1.0,1.0,Transit,0
887,Kepler104 b,Kepler104,SE,2,3,11.42754563,0.0928594829,2.38,0.21232974,9.94542981,0.03129127,0.0,0.1,-0.1,,,,0.818,,1.0,1.0,Transit,0
888,Kepler104 c,Kepler104,SE,2,3,23.66836427,0.1508816581,2.36,0.21054546,7.14430805,0.02247458,0.0,0.1,-0.1,,,,0.818,,1.0,1.0,Transit,0
889,Kepler104 d,Kepler104,SE,2,3,51.75529576,0.2541913775,2.635,0.23507936,5.54022107,0.01743092,0.0,0.1,-0.1,,,,0.818,,1.0,1.0,Transit,0
890,TOI1246 b,TOI1246,SE,1,4,4.30744,0.049,3.01,0.26853468,8.1,0.02548545,,0.1,-0.1,K V,5151.0,0.86,0.87,0.17,1.0,0.0,Transit,0
891,TOI1246 c,TOI1246,SE,1,4,5.904144,0.061,2.51,0.22392759,8.8,0.0276879,,0.1,-0.1,K V,5151.0,0.86,0.87,0.17,1.0,0.0,Transit,0
892,TOI1246 d,TOI1246,SE,1,4,18.6559,0.131,3.51,0.31314176,5.3,0.01667566,,0.1,-0.1,K V,5151.0,0.86,0.87,0.17,1.0,0.0,Transit,0
893,TOI1246 e,TOI1246,SE,1,4,37.9216,0.211,3.78,0.33722959,14.8,0.04656601,,0.1,-0.1,K V,5151.0,0.86,0.87,0.17,1.0,0.0,Transit,0
894,TOI1759 b,TOI1759,SE,1,1,18.849975,0.1176,3.06,0.279,6.8,0.021,0.0,0.1,-0.1,,3972.0,0.628,0.61,0.1,1.0,1.0,Transit,0
895,TOI1807 b,TOI1807,SE,1,1,0.549374,0.012,1.37,0.12222342,2.57,0.00808612,0.0,0.1,-0.1,,4730.0,0.69,0.76,-0.04,1.0,1.0,Transit,0
896,TOI561 b,TOI561,SE,1,4,0.4465688,0.0106,1.37,0.12222342,2.24,0.00704783,0.0,0.1,-0.1,,5326.0,0.832,0.805,-0.41,1.0,1.0,Transit,0
897,TOI561 c,TOI561,SE,1,4,10.778831,0.089,2.91,0.25961326,6.6,0.02076592,,0.1,-0.1,,5326.0,0.832,0.805,-0.41,1.0,0.0,Transit,0
898,TOI561 d,TOI561,SE,1,4,25.7124,0.159,2.82,0.25158398,12.15,0.03822818,,0.1,-0.1,,5326.0,0.832,0.805,-0.41,1.0,0.0,Transit,1
899,TOI561 e,TOI561,SE,1,4,77.03,0.33,2.55,0.22749615,13.6,0.04279039,,0.1,-0.1,,5326.0,0.832,0.805,-0.41,1.0,0.0,Transit,1
900,WASP132 b,WASP132,HS,1,3,7.133521,0.067,9.75183,0.87,130.3103,0.41,0.0,0.1,-0.1,K4,4775.0,0.74,0.8,0.22,1.0,1.0,Transit,0
901,WASP132 c,WASP132,SE,1,3,1.01153624,0.01833,1.841,0.1642433,6.26,0.01969616,0.0,0.1,-0.1,K4 V,4686.0,0.758,0.789,0.15,1.0,1.0,Transit,0
902,WASP132 d,WASP132,CJ,1,3,1816.6,2.71,,,1639.99458012,5.16,0.12,0.078,-0.078,K4 V,4686.0,0.758,0.789,0.15,6.0,0.0,Radial Velocity,0
903,HATP63 b,HATP63,HJ,1,1,3.377728,0.04294,12.5428494,1.119,195.1466419,0.614,0.069,0.1,-0.1,,5400.0,0.9661,0.925,0.251,1.0,1.0,Transit,<a refstr=BAKOS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162....7B/abstract target=ref>Bakos et al. 2021</a>
904,HATP16 b,HATP16,HJ,3,1,2.7759712,0.04134,14.448401,1.289,1341.56043,4.221,0.0462,0.0027,-0.0024,,6158.0,1.237,1.218,0.17,1.0,0.0,Transit,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>
905,HATP1 b,HATP1,HJ,2,1,4.46529976,0.0553,13.921578,1.242,166.86075,0.525,0.011,0.1,-0.1,,5980.0,1.135,1.133,0.13,1.0,1.0,Transit,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>
906,K2222 b,K2222,SE,1,1,15.38857,0.1206,2.35,0.20965332,8.7,0.02737326,0.16,0.1,-0.1,,5942.0,1.115,0.989,-0.315,1.0,1.0,Transit,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>
907,K219 b,K219,HS,1,3,7.9222,0.07456405461349132,7.0,0.62449925,32.4,0.1019418,0.2,0.03,-0.03,,5322.0,0.82,0.88,0.06,1.0,0.0,Transit,<a refstr=PETIGURA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159....2P/abstract target=ref>Petigura et al. 2020</a>
908,K219 c,K219,SE,1,3,11.8993,0.09779423573567751,4.1,0.36577813,10.8,0.0339806,0.21,0.03,-0.03,,5322.0,0.82,0.88,0.06,1.0,0.0,Transit,<a refstr=PETIGURA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159....2P/abstract target=ref>Petigura et al. 2020</a>
909,K219 d,K219,SE,1,3,2.5081,0.03463609162715442,1.11,0.09902774,10.0,0.03146352,,0.1,-0.1,,5322.0,0.82,0.88,0.06,1.0,0.0,Transit,<a refstr=PETIGURA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159....2P/abstract target=ref>Petigura et al. 2020</a>
910,gamLib b,gamLib,CJ,1,2,414.88,1.319,,,357.87478628,1.126,0.16,0.071,-0.107,K0 III,4879.0,12.38,1.78,-0.27,1.0,0.0,Radial Velocity,<a refstr=TENG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230805343T/abstract target=ref>Teng et al. 2023</a>
911,gamLib c,gamLib,CJ,1,2,966.49,2.318,,,1662.56039702,5.231,0.065,0.033,-0.022,K0 III,4879.0,12.38,1.78,-0.27,13.0,0.0,Radial Velocity,<a refstr=TENG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230805343T/abstract target=ref>Teng et al. 2023</a>
912,BD061339 b,BD061339,SE,1,2,3.8728,0.0428,,,8.5,0.027,0.0,0.1,-0.1,K7/M0 V,4324.0,,0.7,-0.14,1.0,1.0,Radial Velocity,<a refstr=LO_CURTO_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...551A..59L/abstract target=ref> Lo Curto et al. 2013 </a>
913,BD061339 c,BD061339,CS,1,2,125.94,0.435,,,53.0,0.17,0.31,0.11,-0.11,K7/M0 V,4324.0,,0.7,-0.14,1.0,0.0,Radial Velocity,<a refstr=LO_CURTO_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...551A..59L/abstract target=ref> Lo Curto et al. 2013 </a>
914,DMPP4 b,DMPP4,SE,1,1,3.4982,0.04853,,,12.2,0.03838549,0.063,0.1,-0.1,F5-F8 V,6400.0,1.38,1.25,-0.007,1.0,1.0,Radial Velocity,<a refstr=BARNES_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.tmp.2033B/abstract target=ref>Barnes et al. 2023</a>
